week_end,pathogen,geography,percent_visits,as_of
2024-01-27,RSV,North Carolina,0.4,2025-10-24
2024-01-27,RSV,North Dakota,0.9,2025-10-24
2024-01-27,RSV,Ohio,0.3,2025-10-24
2024-01-27,RSV,Oklahoma,0.6,2025-10-24
2024-01-27,RSV,Oregon,0.5,2025-10-24
2024-01-27,RSV,Pennsylvania,0.3,2025-10-24
2024-01-27,RSV,Rhode Island,0.2,2025-10-24
2024-01-27,RSV,South Carolina,0.2,2025-10-24
2024-01-27,RSV,Tennessee,0.3,2025-10-24
2024-01-27,RSV,Texas,0.3,2025-10-24
2024-01-27,RSV,Utah,1.3,2025-10-24
2024-01-27,RSV,Vermont,1.1,2025-10-24
2024-01-27,RSV,Virginia,0.2,2025-10-24
2024-01-27,RSV,Washington,0.6,2025-10-24
2024-01-27,RSV,West Virginia,1.3,2025-10-24
2024-01-27,RSV,Wisconsin,0.8,2025-10-24
2024-01-27,RSV,Wyoming,0.7,2025-10-24
2024-02-03,COVID-19,Alabama,2.5,2025-10-24
2024-02-03,COVID-19,Alaska,4.0,2025-10-24
2024-02-03,COVID-19,Arizona,1.8,2025-10-24
2024-02-03,COVID-19,Arkansas,1.7,2025-10-24
2024-02-03,COVID-19,California,1.5,2025-10-24
2024-02-03,COVID-19,Colorado,1.4,2025-10-24
2024-02-03,COVID-19,Connecticut,2.2,2025-10-24
2024-02-03,COVID-19,Delaware,2.1,2025-10-24
2024-02-03,COVID-19,District of Columbia,1.7,2025-10-24
2024-02-03,COVID-19,Florida,2.4,2025-10-24
2024-02-03,COVID-19,Georgia,2.1,2025-10-24
2024-02-03,COVID-19,Hawaii,2.5,2025-10-24
2024-02-03,COVID-19,Idaho,1.5,2025-10-24
2024-02-03,COVID-19,Illinois,1.7,2025-10-24
2024-02-03,COVID-19,Indiana,1.5,2025-10-24
2024-02-03,COVID-19,Iowa,1.4,2025-10-24
2024-02-03,COVID-19,Kansas,1.6,2025-10-24
2024-02-03,COVID-19,Kentucky,2.1,2025-10-24
2024-02-03,COVID-19,Louisiana,2.8,2025-10-24
2024-02-03,COVID-19,Maine,1.7,2025-10-24
2024-02-03,COVID-19,Maryland,1.6,2025-10-24
2024-02-03,COVID-19,Massachusetts,1.9,2025-10-24
2024-02-03,COVID-19,Michigan,1.9,2025-10-24
2024-02-03,COVID-19,Minnesota,2.0,2025-10-24
2024-02-03,COVID-19,Mississippi,2.4,2025-10-24
2024-02-03,COVID-19,Montana,1.3,2025-10-24
2024-02-03,COVID-19,United States,2.0,2025-10-24
2024-02-03,COVID-19,Nebraska,1.3,2025-10-24
2024-02-03,COVID-19,Nevada,1.0,2025-10-24
2024-02-03,COVID-19,New Hampshire,2.0,2025-10-24
2024-02-03,COVID-19,New Jersey,2.0,2025-10-24
2024-02-03,COVID-19,New Mexico,1.8,2025-10-24
2024-02-03,COVID-19,New York,1.6,2025-10-24
2024-02-03,COVID-19,North Carolina,3.0,2025-10-24
2024-02-03,COVID-19,North Dakota,1.4,2025-10-24
2024-02-03,COVID-19,Ohio,1.6,2025-10-24
2024-02-03,COVID-19,Oklahoma,1.8,2025-10-24
2024-02-03,COVID-19,Oregon,1.6,2025-10-24
2024-02-03,COVID-19,Pennsylvania,1.6,2025-10-24
2024-02-03,COVID-19,Rhode Island,1.7,2025-10-24
2024-02-03,COVID-19,South Carolina,3.1,2025-10-24
2024-02-03,COVID-19,Tennessee,1.4,2025-10-24
2024-02-03,COVID-19,Texas,2.7,2025-10-24
2024-02-03,COVID-19,Utah,1.5,2025-10-24
2024-02-03,COVID-19,Vermont,2.4,2025-10-24
2024-02-03,COVID-19,Virginia,2.2,2025-10-24
2024-02-03,COVID-19,Washington,2.2,2025-10-24
2024-02-03,COVID-19,West Virginia,1.6,2025-10-24
2024-02-03,COVID-19,Wisconsin,1.7,2025-10-24
2024-02-03,COVID-19,Wyoming,1.3,2025-10-24
2024-02-03,Influenza,Alabama,3.3,2025-10-24
2024-02-03,Influenza,Alaska,1.6,2025-10-24
2024-02-03,Influenza,Arizona,2.3,2025-10-24
2024-02-03,Influenza,Arkansas,6.8,2025-10-24
2024-02-03,Influenza,California,1.3,2025-10-24
2024-02-03,Influenza,Colorado,2.8,2025-10-24
2024-02-03,Influenza,Connecticut,2.2,2025-10-24
2024-02-03,Influenza,Delaware,2.7,2025-10-24
2024-02-03,Influenza,District of Columbia,1.5,2025-10-24
2024-02-03,Influenza,Florida,3.1,2025-10-24
2024-02-03,Influenza,Georgia,3.2,2025-10-24
2024-02-03,Influenza,Hawaii,2.0,2025-10-24
2024-02-03,Influenza,Idaho,2.4,2025-10-24
2024-02-03,Influenza,Illinois,2.6,2025-10-24
2024-02-03,Influenza,Indiana,4.6,2025-10-24
2024-02-03,Influenza,Iowa,3.8,2025-10-24
2024-02-03,Influenza,Kansas,3.1,2025-10-24
2024-02-03,Influenza,Kentucky,4.6,2025-10-24
2024-02-03,Influenza,Louisiana,3.1,2025-10-24
2024-02-03,Influenza,Maine,2.6,2025-10-24
2024-02-03,Influenza,Maryland,2.0,2025-10-24
2024-02-03,Influenza,Massachusetts,2.8,2025-10-24
2024-02-03,Influenza,Michigan,3.1,2025-10-24
2024-02-03,Influenza,Minnesota,4.1,2025-10-24
2024-02-03,Influenza,Mississippi,2.5,2025-10-24
2024-02-03,Influenza,Montana,4.4,2025-10-24
2024-02-03,Influenza,United States,3.2,2025-10-24
2024-02-03,Influenza,Nebraska,2.5,2025-10-24
2024-02-03,Influenza,Nevada,1.7,2025-10-24
2024-02-03,Influenza,New Hampshire,2.6,2025-10-24
2024-02-03,Influenza,New Jersey,2.7,2025-10-24
2024-02-03,Influenza,New Mexico,4.7,2025-10-24
2024-02-03,Influenza,New York,2.5,2025-10-24
2024-02-03,Influenza,North Carolina,4.1,2025-10-24
2024-02-03,Influenza,North Dakota,3.4,2025-10-24
2024-02-03,Influenza,Ohio,4.5,2025-10-24
2024-02-03,Influenza,Oklahoma,5.6,2025-10-24
2024-02-03,Influenza,Oregon,1.1,2025-10-24
2024-02-03,Influenza,Pennsylvania,2.4,2025-10-24
2024-02-03,Influenza,Rhode Island,2.3,2025-10-24
2024-02-03,Influenza,South Carolina,3.2,2025-10-24
2024-02-03,Influenza,Tennessee,2.6,2025-10-24
2024-02-03,Influenza,Texas,6.7,2025-10-24
2024-02-03,Influenza,Utah,2.6,2025-10-24
2024-02-03,Influenza,Vermont,2.0,2025-10-24
2024-02-03,Influenza,Virginia,2.8,2025-10-24
2024-02-03,Influenza,Washington,1.6,2025-10-24
2024-02-03,Influenza,West Virginia,4.0,2025-10-24
2024-02-03,Influenza,Wisconsin,3.0,2025-10-24
2024-02-03,Influenza,Wyoming,5.7,2025-10-24
2024-02-03,RSV,Alabama,0.2,2025-10-24
2024-02-03,RSV,Alaska,1.0,2025-10-24
2024-02-03,RSV,Arizona,0.7,2025-10-24
2024-02-03,RSV,Arkansas,0.4,2025-10-24
2024-02-03,RSV,California,0.4,2025-10-24
2024-02-03,RSV,Colorado,0.6,2025-10-24
2024-02-03,RSV,Connecticut,0.2,2025-10-24
2024-02-03,RSV,Delaware,0.2,2025-10-24
2024-02-03,RSV,District of Columbia,0.2,2025-10-24
2024-02-03,RSV,Florida,0.2,2025-10-24
2024-02-03,RSV,Georgia,0.1,2025-10-24
2024-02-03,RSV,Hawaii,0.3,2025-10-24
2024-02-03,RSV,Idaho,0.8,2025-10-24
2024-02-03,RSV,Illinois,0.5,2025-10-24
2024-02-03,RSV,Indiana,0.3,2025-10-24
2024-02-03,RSV,Iowa,1.2,2025-10-24
2024-02-03,RSV,Kansas,0.6,2025-10-24
2024-02-03,RSV,Kentucky,0.4,2025-10-24
2024-02-03,RSV,Louisiana,0.1,2025-10-24
2024-02-03,RSV,Maine,0.4,2025-10-24
2024-02-03,RSV,Maryland,0.2,2025-10-24
2024-02-03,RSV,Massachusetts,0.3,2025-10-24
2024-02-03,RSV,Michigan,0.4,2025-10-24
2024-02-03,RSV,Minnesota,1.2,2025-10-24
2024-02-03,RSV,Mississippi,0.1,2025-10-24
2024-02-03,RSV,Montana,0.7,2025-10-24
2024-02-03,RSV,United States,0.3,2025-10-24
2024-02-03,RSV,Nebraska,0.6,2025-10-24
2024-02-03,RSV,Nevada,0.5,2025-10-24
2024-02-03,RSV,New Hampshire,0.4,2025-10-24
2024-02-03,RSV,New Jersey,0.2,2025-10-24
2024-02-03,RSV,New Mexico,1.1,2025-10-24
2024-02-03,RSV,New York,0.3,2025-10-24
2024-02-03,RSV,North Carolina,0.4,2025-10-24
2024-02-03,RSV,North Dakota,1.0,2025-10-24
2024-02-03,RSV,Ohio,0.3,2025-10-24
2024-02-03,RSV,Oklahoma,0.5,2025-10-24
2024-02-03,RSV,Oregon,0.5,2025-10-24
2024-02-03,RSV,Pennsylvania,0.3,2025-10-24
2024-02-03,RSV,Rhode Island,0.2,2025-10-24
2024-02-03,RSV,South Carolina,0.2,2025-10-24
2024-02-03,RSV,Tennessee,0.2,2025-10-24
2024-02-03,RSV,Texas,0.2,2025-10-24
2024-02-03,RSV,Utah,1.3,2025-10-24
2024-02-03,RSV,Vermont,1.5,2025-10-24
2024-02-03,RSV,Virginia,0.2,2025-10-24
2024-02-03,RSV,Washington,0.6,2025-10-24
2024-02-03,RSV,West Virginia,1.0,2025-10-24
2024-02-03,RSV,Wisconsin,0.8,2025-10-24
2024-02-03,RSV,Wyoming,1.0,2025-10-24
2024-02-10,COVID-19,Alabama,2.7,2025-10-24
2024-02-10,COVID-19,Alaska,3.4,2025-10-24
2024-02-10,COVID-19,Arizona,1.5,2025-10-24
2024-02-10,COVID-19,Arkansas,1.9,2025-10-24
2024-02-10,COVID-19,California,1.2,2025-10-24
2024-02-10,COVID-19,Colorado,1.2,2025-10-24
2024-02-10,COVID-19,Connecticut,2.0,2025-10-24
2024-02-10,COVID-19,Delaware,1.9,2025-10-24
2024-02-10,COVID-19,District of Columbia,1.4,2025-10-24
2024-02-10,COVID-19,Florida,2.3,2025-10-24
2024-02-10,COVID-19,Georgia,2.0,2025-10-24
2024-02-10,COVID-19,Hawaii,2.0,2025-10-24
2024-02-10,COVID-19,Idaho,1.3,2025-10-24
2024-02-10,COVID-19,Illinois,1.9,2025-10-24
2024-02-10,COVID-19,Indiana,1.6,2025-10-24
2024-02-10,COVID-19,Iowa,1.5,2025-10-24
2024-02-10,COVID-19,Kansas,1.6,2025-10-24
2024-02-10,COVID-19,Kentucky,2.3,2025-10-24
2024-02-10,COVID-19,Louisiana,2.9,2025-10-24
2024-02-10,COVID-19,Maine,1.7,2025-10-24
2024-02-10,COVID-19,Maryland,2.0,2025-10-24
2024-02-10,COVID-19,Massachusetts,1.8,2025-10-24
2024-02-10,COVID-19,Michigan,2.0,2025-10-24
2024-02-10,COVID-19,Minnesota,1.9,2025-10-24
2024-02-10,COVID-19,Mississippi,2.7,2025-10-24
2024-02-10,COVID-19,Montana,1.3,2025-10-24
2024-02-10,COVID-19,United States,1.9,2025-10-24
2024-02-10,COVID-19,Nebraska,1.5,2025-10-24
2024-02-10,COVID-19,Nevada,0.8,2025-10-24
2024-02-10,COVID-19,New Hampshire,1.3,2025-10-24
2024-02-10,COVID-19,New Jersey,1.7,2025-10-24
2024-02-10,COVID-19,New Mexico,1.9,2025-10-24
2024-02-10,COVID-19,New York,1.5,2025-10-24
2024-02-10,COVID-19,North Carolina,3.1,2025-10-24
2024-02-10,COVID-19,North Dakota,1.5,2025-10-24
2024-02-10,COVID-19,Ohio,1.5,2025-10-24
2024-02-10,COVID-19,Oklahoma,1.9,2025-10-24
2024-02-10,COVID-19,Oregon,1.6,2025-10-24
2024-02-10,COVID-19,Pennsylvania,1.5,2025-10-24
2024-02-10,COVID-19,Rhode Island,1.4,2025-10-24
2024-02-10,COVID-19,South Carolina,3.2,2025-10-24
2024-02-10,COVID-19,Tennessee,1.9,2025-10-24
2024-02-10,COVID-19,Texas,2.6,2025-10-24
2024-02-10,COVID-19,Utah,1.2,2025-10-24
2024-02-10,COVID-19,Vermont,1.7,2025-10-24
2024-02-10,COVID-19,Virginia,2.2,2025-10-24
2024-02-10,COVID-19,Washington,2.2,2025-10-24
2024-02-10,COVID-19,West Virginia,1.5,2025-10-24
2024-02-10,COVID-19,Wisconsin,2.0,2025-10-24
2024-02-10,COVID-19,Wyoming,1.3,2025-10-24
2024-02-10,Influenza,Alabama,3.3,2025-10-24
2024-02-10,Influenza,Alaska,1.5,2025-10-24
2024-02-10,Influenza,Arizona,1.8,2025-10-24
2024-02-10,Influenza,Arkansas,7.1,2025-10-24
2024-02-10,Influenza,California,1.1,2025-10-24
2024-02-10,Influenza,Colorado,2.5,2025-10-24
2024-02-10,Influenza,Connecticut,2.3,2025-10-24
2024-02-10,Influenza,Delaware,3.4,2025-10-24
2024-02-10,Influenza,District of Columbia,1.6,2025-10-24
2024-02-10,Influenza,Florida,3.0,2025-10-24
2024-02-10,Influenza,Georgia,2.8,2025-10-24
2024-02-10,Influenza,Hawaii,2.1,2025-10-24
2024-02-10,Influenza,Idaho,2.1,2025-10-24
2024-02-10,Influenza,Illinois,2.8,2025-10-24
2024-02-10,Influenza,Indiana,4.8,2025-10-24
2024-02-10,Influenza,Iowa,4.2,2025-10-24
2024-02-10,Influenza,Kansas,3.4,2025-10-24
2024-02-10,Influenza,Kentucky,5.3,2025-10-24
2024-02-10,Influenza,Louisiana,2.7,2025-10-24
2024-02-10,Influenza,Maine,3.1,2025-10-24
2024-02-10,Influenza,Maryland,2.4,2025-10-24
2024-02-10,Influenza,Massachusetts,3.1,2025-10-24
2024-02-10,Influenza,Michigan,3.9,2025-10-24
2024-02-10,Influenza,Minnesota,4.3,2025-10-24
2024-02-10,Influenza,Mississippi,2.2,2025-10-24
2024-02-10,Influenza,Montana,3.8,2025-10-24
2024-02-10,Influenza,United States,3.2,2025-10-24
2024-02-10,Influenza,Nebraska,3.2,2025-10-24
2024-02-10,Influenza,Nevada,1.6,2025-10-24
2024-02-10,Influenza,New Hampshire,2.0,2025-10-24
2024-02-10,Influenza,New Jersey,2.8,2025-10-24
2024-02-10,Influenza,New Mexico,4.4,2025-10-24
2024-02-10,Influenza,New York,2.5,2025-10-24
2024-02-10,Influenza,North Carolina,3.8,2025-10-24
2024-02-10,Influenza,North Dakota,2.5,2025-10-24
2024-02-10,Influenza,Ohio,5.4,2025-10-24
2024-02-10,Influenza,Oklahoma,5.1,2025-10-24
2024-02-10,Influenza,Oregon,1.2,2025-10-24
2024-02-10,Influenza,Pennsylvania,2.9,2025-10-24
2024-02-10,Influenza,Rhode Island,2.6,2025-10-24
2024-02-10,Influenza,South Carolina,2.7,2025-10-24
2024-02-10,Influenza,Tennessee,2.9,2025-10-24
2024-02-10,Influenza,Texas,5.3,2025-10-24
2024-02-10,Influenza,Utah,2.2,2025-10-24
2024-02-10,Influenza,Vermont,2.2,2025-10-24
2024-02-10,Influenza,Virginia,3.2,2025-10-24
2024-02-10,Influenza,Washington,1.4,2025-10-24
2024-02-10,Influenza,West Virginia,4.9,2025-10-24
2024-02-10,Influenza,Wisconsin,3.2,2025-10-24
2024-02-10,Influenza,Wyoming,5.5,2025-10-24
2024-02-10,RSV,Alabama,0.2,2025-10-24
2024-02-10,RSV,Alaska,0.5,2025-10-24
2024-02-10,RSV,Arizona,0.6,2025-10-24
2024-02-10,RSV,Arkansas,0.3,2025-10-24
2024-02-10,RSV,California,0.3,2025-10-24
2024-02-10,RSV,Colorado,0.5,2025-10-24
2024-02-10,RSV,Connecticut,0.1,2025-10-24
2024-02-10,RSV,Delaware,0.3,2025-10-24
2024-02-10,RSV,District of Columbia,0.1,2025-10-24
2024-02-10,RSV,Florida,0.1,2025-10-24
2024-02-10,RSV,Georgia,0.1,2025-10-24
2024-02-10,RSV,Hawaii,0.2,2025-10-24
2024-02-10,RSV,Idaho,1.0,2025-10-24
2024-02-10,RSV,Illinois,0.4,2025-10-24
2024-02-10,RSV,Indiana,0.3,2025-10-24
2024-02-10,RSV,Iowa,1.2,2025-10-24
2024-02-10,RSV,Kansas,0.5,2025-10-24
2024-02-10,RSV,Kentucky,0.3,2025-10-24
2024-02-10,RSV,Louisiana,0.1,2025-10-24
2024-02-10,RSV,Maine,0.4,2025-10-24
2024-02-10,RSV,Maryland,0.2,2025-10-24
2024-02-10,RSV,Massachusetts,0.2,2025-10-24
2024-02-10,RSV,Michigan,0.3,2025-10-24
2024-02-10,RSV,Minnesota,1.1,2025-10-24
2024-02-10,RSV,Mississippi,0.1,2025-10-24
2024-02-10,RSV,Montana,1.0,2025-10-24
2024-02-10,RSV,United States,0.3,2025-10-24
2024-02-10,RSV,Nebraska,0.6,2025-10-24
2024-02-10,RSV,Nevada,0.5,2025-10-24
2024-02-10,RSV,New Hampshire,0.3,2025-10-24
2024-02-10,RSV,New Jersey,0.1,2025-10-24
2024-02-10,RSV,New Mexico,0.9,2025-10-24
2024-02-10,RSV,New York,0.2,2025-10-24
2024-02-10,RSV,North Carolina,0.3,2025-10-24
2024-02-10,RSV,North Dakota,0.9,2025-10-24
2024-02-10,RSV,Ohio,0.2,2025-10-24
2024-02-10,RSV,Oklahoma,0.5,2025-10-24
2024-02-10,RSV,Oregon,0.5,2025-10-24
2024-02-10,RSV,Pennsylvania,0.2,2025-10-24
2024-02-10,RSV,Rhode Island,0.1,2025-10-24
2024-02-10,RSV,South Carolina,0.2,2025-10-24
2024-02-10,RSV,Tennessee,0.2,2025-10-24
2024-02-10,RSV,Texas,0.2,2025-10-24
2024-02-10,RSV,Utah,1.2,2025-10-24
2024-02-10,RSV,Vermont,1.2,2025-10-24
2024-02-10,RSV,Virginia,0.1,2025-10-24
2024-02-10,RSV,Washington,0.6,2025-10-24
2024-02-10,RSV,West Virginia,0.6,2025-10-24
2024-02-10,RSV,Wisconsin,0.8,2025-10-24
2024-02-10,RSV,Wyoming,1.4,2025-10-24
2024-02-17,COVID-19,Alabama,2.7,2025-10-24
2024-02-17,COVID-19,Alaska,2.7,2025-10-24
2024-02-17,COVID-19,Arizona,1.3,2025-10-24
2024-02-17,COVID-19,Arkansas,2.0,2025-10-24
2024-02-17,COVID-19,California,1.1,2025-10-24
2024-02-17,COVID-19,Colorado,1.0,2025-10-24
2024-02-17,COVID-19,Connecticut,1.8,2025-10-24
2024-02-17,COVID-19,Delaware,2.1,2025-10-24
2024-02-17,COVID-19,District of Columbia,1.7,2025-10-24
2024-02-17,COVID-19,Florida,2.0,2025-10-24
2024-02-17,COVID-19,Georgia,2.0,2025-10-24
2024-02-17,COVID-19,Hawaii,1.6,2025-10-24
2024-02-17,COVID-19,Idaho,1.1,2025-10-24
2024-02-17,COVID-19,Illinois,1.8,2025-10-24
2024-02-17,COVID-19,Indiana,1.5,2025-10-24
2024-02-17,COVID-19,Iowa,1.5,2025-10-24
2024-02-17,COVID-19,Kansas,1.5,2025-10-24
2024-02-17,COVID-19,Kentucky,2.2,2025-10-24
2024-02-17,COVID-19,Louisiana,2.8,2025-10-24
2024-02-17,COVID-19,Maine,1.5,2025-10-24
2024-02-17,COVID-19,Maryland,1.9,2025-10-24
2024-02-17,COVID-19,Massachusetts,1.5,2025-10-24
2024-02-17,COVID-19,Michigan,1.9,2025-10-24
2024-02-17,COVID-19,Minnesota,1.4,2025-10-24
2024-02-17,COVID-19,Mississippi,2.6,2025-10-24
2024-02-17,COVID-19,Montana,1.3,2025-10-24
2024-02-17,COVID-19,United States,1.8,2025-10-24
2024-02-17,COVID-19,Nebraska,1.2,2025-10-24
2024-02-17,COVID-19,Nevada,0.7,2025-10-24
2024-02-17,COVID-19,New Hampshire,1.3,2025-10-24
2024-02-17,COVID-19,New Jersey,1.5,2025-10-24
2024-02-17,COVID-19,New Mexico,2.0,2025-10-24
2024-02-17,COVID-19,New York,1.3,2025-10-24
2024-02-17,COVID-19,North Carolina,2.8,2025-10-24
2024-02-17,COVID-19,North Dakota,1.0,2025-10-24
2024-02-17,COVID-19,Ohio,1.5,2025-10-24
2024-02-17,COVID-19,Oklahoma,1.5,2025-10-24
2024-02-17,COVID-19,Oregon,1.6,2025-10-24
2024-02-17,COVID-19,Pennsylvania,1.4,2025-10-24
2024-02-17,COVID-19,Rhode Island,1.0,2025-10-24
2024-02-17,COVID-19,South Carolina,2.9,2025-10-24
2024-02-17,COVID-19,Tennessee,2.3,2025-10-24
2024-02-17,COVID-19,Texas,2.1,2025-10-24
2024-02-17,COVID-19,Utah,1.2,2025-10-24
2024-02-17,COVID-19,Vermont,1.7,2025-10-24
2024-02-17,COVID-19,Virginia,2.2,2025-10-24
2024-02-17,COVID-19,Washington,1.9,2025-10-24
2024-02-17,COVID-19,West Virginia,1.5,2025-10-24
2024-02-17,COVID-19,Wisconsin,1.8,2025-10-24
2024-02-17,COVID-19,Wyoming,1.6,2025-10-24
2024-02-17,Influenza,Alabama,2.8,2025-10-24
2024-02-17,Influenza,Alaska,1.6,2025-10-24
2024-02-17,Influenza,Arizona,1.6,2025-10-24
2024-02-17,Influenza,Arkansas,6.9,2025-10-24
2024-02-17,Influenza,California,1.0,2025-10-24
2024-02-17,Influenza,Colorado,2.2,2025-10-24
2024-02-17,Influenza,Connecticut,2.3,2025-10-24
2024-02-17,Influenza,Delaware,4.1,2025-10-24
2024-02-17,Influenza,District of Columbia,2.1,2025-10-24
2024-02-17,Influenza,Florida,2.5,2025-10-24
2024-02-17,Influenza,Georgia,2.4,2025-10-24
2024-02-17,Influenza,Hawaii,1.9,2025-10-24
2024-02-17,Influenza,Idaho,2.3,2025-10-24
2024-02-17,Influenza,Illinois,2.9,2025-10-24
2024-02-17,Influenza,Indiana,4.8,2025-10-24
2024-02-17,Influenza,Iowa,4.8,2025-10-24
2024-02-17,Influenza,Kansas,3.4,2025-10-24
2024-02-17,Influenza,Kentucky,5.3,2025-10-24
2024-02-17,Influenza,Louisiana,2.3,2025-10-24
2024-02-17,Influenza,Maine,3.3,2025-10-24
2024-02-17,Influenza,Maryland,2.7,2025-10-24
2024-02-17,Influenza,Massachusetts,3.0,2025-10-24
2024-02-17,Influenza,Michigan,4.4,2025-10-24
2024-02-17,Influenza,Minnesota,4.4,2025-10-24
2024-02-17,Influenza,Mississippi,1.7,2025-10-24
2024-02-17,Influenza,Montana,3.2,2025-10-24
2024-02-17,Influenza,United States,3.0,2025-10-24
2024-02-17,Influenza,Nebraska,3.0,2025-10-24
2024-02-17,Influenza,Nevada,1.7,2025-10-24
2024-02-17,Influenza,New Hampshire,2.3,2025-10-24
2024-02-17,Influenza,New Jersey,3.0,2025-10-24
2024-02-17,Influenza,New Mexico,4.2,2025-10-24
2024-02-17,Influenza,New York,2.7,2025-10-24
2024-02-17,Influenza,North Carolina,3.6,2025-10-24
2024-02-17,Influenza,North Dakota,1.9,2025-10-24
2024-02-17,Influenza,Ohio,5.9,2025-10-24
2024-02-17,Influenza,Oklahoma,4.5,2025-10-24
2024-02-17,Influenza,Oregon,1.3,2025-10-24
2024-02-17,Influenza,Pennsylvania,3.0,2025-10-24
2024-02-17,Influenza,Rhode Island,2.4,2025-10-24
2024-02-17,Influenza,South Carolina,2.5,2025-10-24
2024-02-17,Influenza,Tennessee,3.0,2025-10-24
2024-02-17,Influenza,Texas,3.8,2025-10-24
2024-02-17,Influenza,Utah,2.2,2025-10-24
2024-02-17,Influenza,Vermont,3.0,2025-10-24
2024-02-17,Influenza,Virginia,3.5,2025-10-24
2024-02-17,Influenza,Washington,1.3,2025-10-24
2024-02-17,Influenza,West Virginia,6.1,2025-10-24
2024-02-17,Influenza,Wisconsin,3.4,2025-10-24
2024-02-17,Influenza,Wyoming,5.6,2025-10-24
2024-02-17,RSV,Alabama,0.1,2025-10-24
2024-02-17,RSV,Alaska,0.5,2025-10-24
2024-02-17,RSV,Arizona,0.4,2025-10-24
2024-02-17,RSV,Arkansas,0.2,2025-10-24
2024-02-17,RSV,California,0.2,2025-10-24
2024-02-17,RSV,Colorado,0.5,2025-10-24
2024-02-17,RSV,Connecticut,0.1,2025-10-24
2024-02-17,RSV,Delaware,0.2,2025-10-24
2024-02-17,RSV,District of Columbia,0.1,2025-10-24
2024-02-17,RSV,Florida,0.1,2025-10-24
2024-02-17,RSV,Georgia,0.1,2025-10-24
2024-02-17,RSV,Hawaii,0.2,2025-10-24
2024-02-17,RSV,Idaho,0.9,2025-10-24
2024-02-17,RSV,Illinois,0.3,2025-10-24
2024-02-17,RSV,Indiana,0.2,2025-10-24
2024-02-17,RSV,Iowa,1.1,2025-10-24
2024-02-17,RSV,Kansas,0.5,2025-10-24
2024-02-17,RSV,Kentucky,0.2,2025-10-24
2024-02-17,RSV,Louisiana,0.1,2025-10-24
2024-02-17,RSV,Maine,0.4,2025-10-24
2024-02-17,RSV,Maryland,0.2,2025-10-24
2024-02-17,RSV,Massachusetts,0.2,2025-10-24
2024-02-17,RSV,Michigan,0.3,2025-10-24
2024-02-17,RSV,Minnesota,0.9,2025-10-24
2024-02-17,RSV,Mississippi,0.1,2025-10-24
2024-02-17,RSV,Montana,1.2,2025-10-24
2024-02-17,RSV,United States,0.3,2025-10-24
2024-02-17,RSV,Nebraska,0.5,2025-10-24
2024-02-17,RSV,Nevada,0.4,2025-10-24
2024-02-17,RSV,New Hampshire,0.2,2025-10-24
2024-02-17,RSV,New Jersey,0.1,2025-10-24
2024-02-17,RSV,New Mexico,0.7,2025-10-24
2024-02-17,RSV,New York,0.2,2025-10-24
2024-02-17,RSV,North Carolina,0.2,2025-10-24
2024-02-17,RSV,North Dakota,0.9,2025-10-24
2024-02-17,RSV,Ohio,0.2,2025-10-24
2024-02-17,RSV,Oklahoma,0.3,2025-10-24
2024-02-17,RSV,Oregon,0.4,2025-10-24
2024-02-17,RSV,Pennsylvania,0.2,2025-10-24
2024-02-17,RSV,Rhode Island,0.1,2025-10-24
2024-02-17,RSV,South Carolina,0.1,2025-10-24
2024-02-17,RSV,Tennessee,0.2,2025-10-24
2024-02-17,RSV,Texas,0.2,2025-10-24
2024-02-17,RSV,Utah,1.0,2025-10-24
2024-02-17,RSV,Vermont,1.1,2025-10-24
2024-02-17,RSV,Virginia,0.1,2025-10-24
2024-02-17,RSV,Washington,0.5,2025-10-24
2024-02-17,RSV,West Virginia,0.8,2025-10-24
2024-02-17,RSV,Wisconsin,0.7,2025-10-24
2024-02-17,RSV,Wyoming,1.1,2025-10-24
2024-02-24,COVID-19,Alabama,2.7,2025-10-24
2024-02-24,COVID-19,Alaska,2.0,2025-10-24
2024-02-24,COVID-19,Arizona,1.2,2025-10-24
2024-02-24,COVID-19,Arkansas,2.0,2025-10-24
2024-02-24,COVID-19,California,0.9,2025-10-24
2024-02-24,COVID-19,Colorado,1.0,2025-10-24
2024-02-24,COVID-19,Connecticut,1.5,2025-10-24
2024-02-24,COVID-19,Delaware,1.7,2025-10-24
2024-02-24,COVID-19,District of Columbia,1.5,2025-10-24
2024-02-24,COVID-19,Florida,1.6,2025-10-24
2024-02-24,COVID-19,Georgia,1.7,2025-10-24
2024-02-24,COVID-19,Hawaii,2.0,2025-10-24
2024-02-24,COVID-19,Idaho,1.2,2025-10-24
2024-02-24,COVID-19,Illinois,1.7,2025-10-24
2024-02-24,COVID-19,Indiana,1.5,2025-10-24
2024-02-24,COVID-19,Iowa,1.4,2025-10-24
2024-02-24,COVID-19,Kansas,1.5,2025-10-24
2024-02-24,COVID-19,Kentucky,2.1,2025-10-24
2024-02-24,COVID-19,Louisiana,2.5,2025-10-24
2024-02-24,COVID-19,Maine,1.5,2025-10-24
2024-02-24,COVID-19,Maryland,1.5,2025-10-24
2024-02-24,COVID-19,Massachusetts,1.3,2025-10-24
2024-02-24,COVID-19,Michigan,1.8,2025-10-24
2024-02-24,COVID-19,Minnesota,1.2,2025-10-24
2024-02-24,COVID-19,Mississippi,2.4,2025-10-24
